"Ano","Regiao","Sub_Regiao","Pais","ADM0_ISO","Mes","UnidMaior","GID_1","GeoCodUnidMaior","UnidMenor","GID_2","GeoCodUnidMenor","Especie","Categoria","TotalCasos","TotalNaoConfirmados","CASO_VARIANTE","CASO_FILOGEN","CASO_CERTIFICACAO","CASO_DATA_CERTIFIC","CASO_LAB","matchcode"
1991,"América Latina","Caribe Latino","Haiti","HTI",9,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","Caribe Latino","Haiti","HTI",10,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1991,"América Latina","Caribe Latino","Haiti","HTI",11,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",1,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",2,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",3,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",4,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",5,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",6,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",6,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",7,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",8,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",9,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",10,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",11,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1992,"América Latina","Caribe Latino","Haiti","HTI",12,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",1,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",2,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",8,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",3,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",4,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",12,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",5,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",6,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",7,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",8,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",6,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",9,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",10,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",11,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1993,"América Latina","Caribe Latino","Haiti","HTI",12,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","Caribe Latino","Haiti","HTI",1,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","Caribe Latino","Haiti","HTI",2,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","Caribe Latino","Haiti","HTI",3,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","Caribe Latino","Haiti","HTI",5,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","Caribe Latino","Haiti","HTI",6,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","Caribe Latino","Haiti","HTI",7,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","Caribe Latino","Haiti","HTI",8,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","Caribe Latino","Haiti","HTI",9,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",5,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","Caribe Latino","Haiti","HTI",11,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1994,"América Latina","Caribe Latino","Haiti","HTI",12,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","Caribe Latino","Haiti","HTI",1,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","Caribe Latino","Haiti","HTI",2,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","Caribe Latino","Haiti","HTI",3,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","Caribe Latino","Haiti","HTI",4,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","Caribe Latino","Haiti","HTI",6,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","Caribe Latino","Haiti","HTI",9,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","Caribe Latino","Haiti","HTI",10,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1995,"América Latina","Caribe Latino","Haiti","HTI",12,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","Caribe Latino","Haiti","HTI",1,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","Caribe Latino","Haiti","HTI",3,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","Caribe Latino","Haiti","HTI",4,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","Caribe Latino","Haiti","HTI",5,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","Caribe Latino","Haiti","HTI",6,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","Caribe Latino","Haiti","HTI",7,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","Caribe Latino","Haiti","HTI",9,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","Caribe Latino","Haiti","HTI",11,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1996,"América Latina","Caribe Latino","Haiti","HTI",12,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",1,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",2,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",3,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",4,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",5,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",6,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",7,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",8,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",9,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",10,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",11,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1997,"América Latina","Caribe Latino","Haiti","HTI",12,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1998,"América Latina","Caribe Latino","Haiti","HTI",3,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",12,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1998,"América Latina","Caribe Latino","Haiti","HTI",4,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",15,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1998,"América Latina","Caribe Latino","Haiti","HTI",7,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1998,"América Latina","Caribe Latino","Haiti","HTI",8,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1998,"América Latina","Caribe Latino","Haiti","HTI",9,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",7,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1998,"América Latina","Caribe Latino","Haiti","HTI",10,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1998,"América Latina","Caribe Latino","Haiti","HTI",12,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"NULL","NULL","NULL","P","2004-07-02 10:00:34.640","NULL",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",1,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",12,"9","NULL","NULL","P","2000-01-18 00:00:00.000","3",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",2,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",8,"7","NULL","NULL","P","2000-01-18 00:00:00.000","1",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",3,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"2","NULL","NULL","P","2000-01-18 00:00:00.000","2",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",4,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"0","NULL","NULL","P","2000-01-18 00:00:00.000","4",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",5,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",6,"0","NULL","NULL","P","2000-01-18 00:00:00.000","6",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",6,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",7,"4","NULL","NULL","P","2000-01-18 00:00:00.000","3",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",7,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",3,"1","NULL","NULL","P","2000-01-18 00:00:00.000","2",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",8,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",4,"2","NULL","NULL","P","2000-01-18 00:00:00.000","2",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",9,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"0","NULL","NULL","P","2000-01-18 00:00:00.000","2",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",10,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2000-01-18 00:00:00.000","1",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",11,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2000-01-18 00:00:00.000","1",NA
1999,"América Latina","Caribe Latino","Haiti","HTI",12,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",6,"0","NULL","NULL","P","2000-01-18 00:00:00.000","6",NA
2000,"América Latina","Caribe Latino","Haiti","HTI",3,"Sin Informacion","Sin Informacion","...","Sin Informacion","Sin Informacion","...","Perros","Perros",7,"7","NULL","NULL","P","2000-04-10 00:00:00.000","0",NA
