Ano,Mes,Semana,Regiao,Sub_Regiao,Pais,UnidMaior,UnidMenor,Especie,Categoria,TotalCasos,TotalNaoConfirmados
2010,7,29,Latin America,Andean Area,Colombia,Boyaca,Labranzagrande,Bovines,Bovines,1,0
2010,7,29,Latin America,Andean Area,Colombia,Cesar,San Martin,Bovines,Bovines,2,0
2010,7,29,Latin America,Andean Area,Colombia,Norde de Santander,Ocana,Bovines,Bovines,1,0
2010,7,29,Latin America,Andean Area,Ecuador,Tungurahua,Baños,Bovines,Bovines,2,0
2010,7,29,Latin America,Central America,El Salvador,Sonsonate,Sonsonate,Bovines,Bovines,1,0
2010,7,29,Latin America,Latin Caribbean,Cuba,Las Tunas,NA,Mongooses,Mangooses,1,0
2010,7,29,Latin America,South Cone,Paraguay,Amambay,Bella Vista,Bovines,Bovines,1,0
2010,7,29,Latin America,South Cone,Paraguay,Amambay,Pedro Juan Caballero,Bovines,Bovines,1,0
2010,7,29,Latin America,South Cone,Paraguay,Canindeyu,ypejhu,Equines,Other Farm Animals,1,0
2010,7,29,Latin America,South Cone,Paraguay,Concepcion,Loreto,Equines,Other Farm Animals,1,0
2010,7,29,Latin America,South Cone,Paraguay,Misiones,San Miguel,Bovines,Bovines,1,0
2010,7,29,Latin America,South Cone,Paraguay,Neembucu,Cerrito,Bovines,Bovines,1,0
2010,7,30,Latin America,Andean Area,Bolivia,Chuquisaca,NA,Dogs,Dogs,1,0
2010,7,30,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Bovines,Bovines,2,0
2010,7,30,Latin America,Andean Area,Colombia,Antioquia,Arboletes,Bovines,Bovines,1,0
2010,7,30,Latin America,Andean Area,Colombia,Arauca,Fortul,Bovines,Bovines,1,0
2010,7,30,Latin America,Andean Area,Colombia,Cauca,El tambo,Bovines,Bovines,1,0
2010,7,30,Latin America,Andean Area,Colombia,Cesar,Chimichagua,Bovines,Bovines,1,0
2010,7,30,Latin America,Andean Area,Colombia,Norde de Santander,San Calixto,Bovines,Bovines,1,0
2010,7,30,Latin America,Andean Area,Colombia,Norde de Santander,Toledo,Bovines,Bovines,1,0
2010,7,30,Latin America,Andean Area,Peru,Apurimac,Abancay,Bovines,Bovines,2,0
2010,7,30,Latin America,Andean Area,Venezuela,Bolivar,Cedeño,Bovines,Bovines,1,0
2010,7,30,Latin America,Latin Caribbean,Cuba,Camaguey,NA,Mongooses,Mangooses,1,0
2010,7,30,Latin America,Latin Caribbean,Cuba,Camaguey,Najasa,Mongooses,Mangooses,1,0
2010,7,30,Latin America,Latin Caribbean,Dominican Republic,Distrito Nacional,NA,Humans,Humans,1,0
2010,7,30,Latin America,Mexico,Mexico,Campeche,Campeche,Bovines,Bovines,1,0
2010,7,30,Latin America,Mexico,Mexico,Campeche,Candelaria,Bovines,Bovines,1,0
2010,7,30,Latin America,Mexico,Mexico,Mexico,NA,Dogs,Dogs,1,0
2010,8,0,Latin America,Brazil,Brazil,Bahia,NA,Bovines,Bovines,2,NA
2010,8,0,Latin America,Brazil,Brazil,Bahia,NA,Hematophagous Bats,Hematophagous Bats,1,NA
2010,8,0,Latin America,Brazil,Brazil,Ceará,NA,Bovines,Bovines,2,NA
2010,8,0,Latin America,Brazil,Brazil,Ceará,NA,Foxes,Other Wild Lives,2,NA
2010,8,0,Latin America,Brazil,Brazil,Ceará,NA,Humans,Humans,1,0
2010,8,0,Latin America,Brazil,Brazil,Espírito Santo,NA,Bovines,Bovines,11,NA
2010,8,0,Latin America,Brazil,Brazil,Espírito Santo,NA,Bovines,Bovines,4,NA
2010,8,0,Latin America,Brazil,Brazil,Goiás,NA,Bovines,Bovines,3,NA
2010,8,0,Latin America,Brazil,Brazil,Goiás,NA,Equines,Other Farm Animals,1,NA
2010,8,0,Latin America,Brazil,Brazil,Maranhão,NA,Bovines,Bovines,1,NA
2010,8,0,Latin America,Brazil,Brazil,Mato Grosso,NA,Bovines,Bovines,11,NA
2010,8,0,Latin America,Brazil,Brazil,Mato Grosso,NA,Bovines,Bovines,1,NA
2010,8,0,Latin America,Brazil,Brazil,Mato Grosso do Sul,NA,Bovines,Bovines,1,NA
2010,8,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Bovines,Bovines,7,NA
2010,8,0,Latin America,Brazil,Brazil,Paraná,NA,Bovines,Bovines,7,NA
2010,8,0,Latin America,Brazil,Brazil,Paraná,NA,Non-hematophagous Bats,Non-Hematophagous Bats,4,NA
2010,8,0,Latin America,Brazil,Brazil,Pernambuco,NA,Bovines,Bovines,2,NA
2010,8,0,Latin America,Brazil,Brazil,Pernambuco,NA,Dogs,Dogs,1,NA
2010,8,0,Latin America,Brazil,Brazil,Pernambuco,NA,Foxes,Other Wild Lives,1,NA
2010,8,0,Latin America,Brazil,Brazil,Pernambuco,NA,Non-hematophagous Bats,Non-Hematophagous Bats,2,NA
2010,8,0,Latin America,Brazil,Brazil,Rio Grande do Norte,NA,Foxes,Other Wild Lives,2,NA
2010,8,0,Latin America,Brazil,Brazil,Rio Grande do Norte,NA,Non-hematophagous Bats,Non-Hematophagous Bats,9,NA
2010,8,0,Latin America,Brazil,Brazil,Rio Grande do Sul,NA,Bovines,Bovines,8,NA
2010,8,0,Latin America,Brazil,Brazil,Rio Grande do Sul,NA,Bovines,Bovines,9,NA
2010,8,0,Latin America,Brazil,Brazil,Rio Grande do Sul,NA,Non-hematophagous Bats,Non-Hematophagous Bats,1,NA
2010,8,0,Latin America,Brazil,Brazil,Santa Catarina,NA,Bovines,Bovines,1,NA
2010,8,0,Latin America,Brazil,Brazil,Santa Catarina,NA,Bovines,Bovines,1,NA
2010,8,0,Latin America,Brazil,Brazil,São Paulo,NA,Bovines,Bovines,4,NA
2010,8,0,Latin America,Brazil,Brazil,São Paulo,NA,Non-hematophagous Bats,Non-Hematophagous Bats,5,NA
2010,8,0,North America,United States,United States,Louisiana,NA,Humans,Humans,1,0
2010,8,31,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Bovines,Bovines,4,0
2010,8,31,Latin America,Andean Area,Bolivia,Tarija,NA,Bats (category Not Specified),Bats (Category Not Specified),1,0
2010,8,31,Latin America,Andean Area,Bolivia,Tarija,NA,Bovines,Bovines,2,0
2010,8,31,Latin America,Andean Area,Colombia,Antioquia,Caceres,Bovines,Bovines,1,0
2010,8,31,Latin America,Andean Area,Colombia,Bolivar,Morales,Equines,Other Farm Animals,1,0
2010,8,31,Latin America,Andean Area,Colombia,Caqueta,Albania,Equines,Other Farm Animals,1,0
2010,8,31,Latin America,Andean Area,Colombia,Cesar,Aguachica,Bovines,Bovines,1,0
2010,8,31,Latin America,Andean Area,Colombia,Santander,Enciso,Humans,Humans,1,0
2010,8,31,Latin America,Andean Area,Colombia,Santander,Lebrija,Bovines,Bovines,1,0
2010,8,31,Latin America,Andean Area,Colombia,Santander,Piedecuesta,Humans,Humans,1,0
2010,8,31,Latin America,Andean Area,Peru,Amazonas,Condorcanqui,Humans,Humans,1,0
2010,8,31,Latin America,Andean Area,Peru,Amazonas,Condorcanqui,Humans,Humans,1,1
2010,8,31,Latin America,Andean Area,Peru,Amazonas,Condorcanqui,Humans,Humans,1,1
2010,8,31,Latin America,Andean Area,Peru,Amazonas,Condorcanqui,Humans,Humans,1,1
2010,8,31,Latin America,Andean Area,Peru,Amazonas,Utcubamba,Bovines,Bovines,1,0
2010,8,31,Latin America,Central America,Honduras,Comayagua,Comayagua,Dogs,Dogs,1,0
2010,8,31,Latin America,Central America,Honduras,La Paz,Cabañas,Dogs,Dogs,1,0
2010,8,31,Latin America,Central America,Honduras,Valle,Nacaome,Dogs,Dogs,1,0
2010,8,31,Latin America,Latin Caribbean,Cuba,Ciego de Avila,Ciego De Avila,Dogs,Dogs,2,0
2010,8,31,Latin America,Latin Caribbean,Cuba,Ciego de Avila,Ciego De Avila,Mongooses,Mangooses,1,0
2010,8,31,Latin America,Latin Caribbean,Cuba,Ciego de Avila,Venezuela,Mongooses,Mangooses,1,0
2010,8,31,Latin America,Latin Caribbean,Cuba,Pinar del Rio,Consolacion Del Sur,Dogs,Dogs,1,0
2010,8,31,Latin America,Latin Caribbean,Dominican Republic,Dajabón,NA,Dogs,Dogs,1,0
2010,8,31,Latin America,Latin Caribbean,Dominican Republic,Distrito Nacional,NA,Dogs,Dogs,1,0
2010,8,31,Latin America,Latin Caribbean,Dominican Republic,San Pedro de Macoris,NA,Cats,Cats,1,0
2010,8,31,Latin America,Latin Caribbean,Dominican Republic,Santo Domingo,NA,Dogs,Dogs,1,0
2010,8,31,Latin America,Mexico,Mexico,Hidalgo,Molango,Bovines,Bovines,1,0
2010,8,31,Latin America,Mexico,Mexico,Jalisco,NA,Bovines,Bovines,1,0
2010,8,31,Latin America,Mexico,Mexico,Mexico,NA,Dogs,Dogs,1,0
2010,8,31,Latin America,Mexico,Mexico,Veracruz,Temapache,Bovines,Bovines,1,0
2010,8,31,Latin America,South Cone,Paraguay,Caaguazu,NA,Bovines,Bovines,1,0
2010,8,32,Latin America,Andean Area,Bolivia,Chuquisaca,NA,Dogs,Dogs,1,0
2010,8,32,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,1,0
2010,8,32,Latin America,Andean Area,Bolivia,Cochabamba,Cercado,Dogs,Dogs,1,0
2010,8,32,Latin America,Andean Area,Bolivia,Tarija,Cercado,Dogs,Dogs,1,0
2010,8,32,Latin America,Andean Area,Colombia,Antioquia,Mutata,Bovines,Bovines,1,0
2010,8,32,Latin America,Andean Area,Colombia,Cesar,San Diego,Bovines,Bovines,1,0
2010,8,32,Latin America,Andean Area,Colombia,Sucre,Toluviejo,Bovines,Bovines,2,0
2010,8,32,Latin America,Andean Area,Peru,Apurimac,Abancay,Bovines,Bovines,1,0
2010,8,32,Latin America,Andean Area,Peru,Cajamarca,Jaen,Bovines,Bovines,1,0
2010,8,32,Latin America,Andean Area,Peru,Ucayali,Coronel Portillo,Bovines,Bovines,5,4
2010,8,32,Latin America,Central America,Honduras,Comayagua,Comayagua,Dogs,Dogs,3,0
2010,8,32,Latin America,Central America,Honduras,La Paz,NA,Dogs,Dogs,1,0
2010,8,32,Latin America,Central America,Honduras,La Paz,Cabañas,Dogs,Dogs,1,0
2010,8,32,Latin America,Latin Caribbean,Cuba,Las Tunas,Puerto Padre,Mongooses,Mangooses,1,0
2010,8,32,Latin America,Latin Caribbean,Cuba,Pinar del Rio,Consolacion Del Sur,Cats,Cats,1,0
2010,8,32,Latin America,Latin Caribbean,Cuba,Pinar del Rio,Consolacion Del Sur,Dogs,Dogs,1,0
2010,8,32,Latin America,Latin Caribbean,Cuba,Pinar del Rio,Pinar Del Rio,Dogs,Dogs,1,0
2010,8,32,Latin America,Latin Caribbean,Dominican Republic,San Cristóbal,NA,Dogs,Dogs,1,0
2010,8,32,Latin America,Latin Caribbean,Dominican Republic,Santo Domingo,NA,Dogs,Dogs,2,0
2010,8,32,Latin America,Mexico,Mexico,Chiapas,Mapastepec,Bovines,Bovines,1,0
2010,8,32,Latin America,South Cone,Chile,IV - Región (Coquimbo),Coquimbo,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,8,32,Latin America,South Cone,Paraguay,Canindeyu,ypejhu,Equines,Other Farm Animals,1,0
2010,8,33,Latin America,Andean Area,Bolivia,La Paz,NA,Dogs,Dogs,1,0
2010,8,33,Latin America,Andean Area,Bolivia,Potosi,NA,Bovines,Bovines,1,0
2010,8,33,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Dogs,Dogs,2,0
2010,8,33,Latin America,Andean Area,Colombia,Antioquia,Mutata,Bovines,Bovines,1,0
2010,8,33,Latin America,Andean Area,Colombia,Antioquia,Taraza,Bovines,Bovines,1,0
2010,8,33,Latin America,Andean Area,Colombia,Antioquia,Turbo,Bovines,Bovines,1,0
2010,8,33,Latin America,Andean Area,Colombia,Casanare,Pore,Equines,Other Farm Animals,1,0
2010,8,33,Latin America,Andean Area,Colombia,Cauca,El tambo,Bovines,Bovines,1,0
2010,8,33,Latin America,Andean Area,Colombia,Cesar,Aguachica,Bovines,Bovines,1,0
2010,8,33,Latin America,Andean Area,Colombia,Cesar,Gamarra,Bovines,Bovines,1,0
2010,8,33,Latin America,Andean Area,Colombia,Cesar,La Gloria,Bovines,Bovines,1,0
2010,8,33,Latin America,Andean Area,Colombia,Santander,Lebrija,Bovines,Bovines,1,0
2010,8,33,Latin America,Latin Caribbean,Cuba,Camaguey,Florida,Mongooses,Mangooses,1,0
2010,8,33,Latin America,Latin Caribbean,Dominican Republic,Distrito Nacional,NA,Dogs,Dogs,2,0
2010,8,33,Latin America,Latin Caribbean,Dominican Republic,Santo Domingo,NA,Dogs,Dogs,1,0
2010,8,33,Latin America,Mexico,Mexico,Michoacan,NA,Humans,Humans,1,1
2010,8,33,Latin America,Mexico,Mexico,Nayarit,NA,Equines,Other Farm Animals,1,0
2010,8,33,Latin America,South Cone,Chile,Region Metropolitana,Independencia,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,8,34,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,2,0
2010,8,34,Latin America,Andean Area,Bolivia,Cochabamba,Cercado,Dogs,Dogs,1,0
2010,8,34,Latin America,Andean Area,Bolivia,Cochabamba,Quillacollo,Dogs,Dogs,1,0
2010,8,34,Latin America,Andean Area,Bolivia,La Paz,NA,Dogs,Dogs,1,0
2010,8,34,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Dogs,Dogs,1,0
2010,8,34,Latin America,Andean Area,Bolivia,Tarija,NA,Bovines,Bovines,1,0
2010,8,34,Latin America,Andean Area,Colombia,Antioquia,Mutata,Equines,Other Farm Animals,1,0
2010,8,34,Latin America,Andean Area,Colombia,Antioquia,Turbo,Bovines,Bovines,1,0
2010,8,34,Latin America,Andean Area,Colombia,Antioquia,Turbo,Equines,Other Farm Animals,1,0
2010,8,34,Latin America,Andean Area,Colombia,Cauca,El tambo,Bovines,Bovines,1,0
2010,8,34,Latin America,Andean Area,Ecuador,Zamora-Chinchipe,NA,Bovines,Bovines,1,0
2010,8,34,Latin America,Andean Area,Peru,San Martin,NA,Bovines,Bovines,1,0
2010,8,34,Latin America,Andean Area,Venezuela,Cojedes,San Carlos,Bovines,Bovines,1,0
2010,8,34,Latin America,Central America,El Salvador,Chalatenango,Tejutla,Ovines,Other Farm Animals,1,0
2010,8,34,Latin America,Central America,Honduras,Comayagua,Comayagua,Dogs,Dogs,1,0
2010,8,34,Latin America,Central America,Honduras,Valle,Nacaome,Dogs,Dogs,1,0
2010,8,34,Latin America,Latin Caribbean,Dominican Republic,Santo Domingo,NA,Cats,Cats,1,0
2010,8,34,Latin America,Mexico,Mexico,Mexico,NA,Dogs,Dogs,1,0
2010,8,34,Latin America,Mexico,Mexico,Michoacan,NA,Humans,Humans,1,0
2010,8,34,Latin America,South Cone,Chile,VI - Región (Libertador G.B.O'Higgins),Rancagua,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,9,0,Latin America,Brazil,Brazil,Bahia,NA,Bovines,Bovines,1,NA
2010,9,0,Latin America,Brazil,Brazil,Ceará,NA,Foxes,Other Wild Lives,1,NA
2010,9,0,Latin America,Brazil,Brazil,Espírito Santo,NA,Bovines,Bovines,11,NA
2010,9,0,Latin America,Brazil,Brazil,Espírito Santo,NA,Equines,Other Farm Animals,2,NA
2010,9,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Bovines,Bovines,4,NA
2010,9,0,Latin America,Brazil,Brazil,Paraná,NA,Bovines,Bovines,11,NA
2010,9,0,Latin America,Brazil,Brazil,Paraná,NA,Equines,Other Farm Animals,1,NA
2010,9,0,Latin America,Brazil,Brazil,Paraná,NA,Non-hematophagous Bats,Non-Hematophagous Bats,1,NA
2010,9,0,Latin America,Brazil,Brazil,Pernambuco,NA,Bovines,Bovines,2,NA
2010,9,0,Latin America,Brazil,Brazil,Pernambuco,NA,Foxes,Other Wild Lives,2,NA
2010,9,0,Latin America,Brazil,Brazil,Rio Grande do Norte,NA,Dogs,Dogs,1,NA
2010,9,0,Latin America,Brazil,Brazil,Rio Grande do Norte,NA,Hematophagous Bats,Hematophagous Bats,3,NA
2010,9,0,Latin America,Brazil,Brazil,Rio Grande do Norte,NA,Non-hematophagous Bats,Non-Hematophagous Bats,4,NA
2010,9,0,Latin America,Brazil,Brazil,Rio Grande do Sul,NA,Bovines,Bovines,2,NA
2010,9,0,Latin America,Brazil,Brazil,Santa Catarina,NA,Bovines,Bovines,3,NA
2010,9,0,Latin America,Brazil,Brazil,Santa Catarina,NA,Equines,Other Farm Animals,1,NA
2010,9,0,Latin America,Brazil,Brazil,São Paulo,NA,Bovines,Bovines,1,NA
2010,9,0,Latin America,Brazil,Brazil,São Paulo,NA,Equines,Other Farm Animals,1,NA
2010,9,0,Latin America,Brazil,Brazil,São Paulo,NA,Non-hematophagous Bats,Non-Hematophagous Bats,7,NA
2010,9,0,Latin America,Brazil,Brazil,Sergipe,NA,Bovines,Bovines,4,NA
2010,9,0,Latin America,Brazil,Brazil,Sergipe,NA,Foxes,Other Wild Lives,1,NA
2010,9,35,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,3,0
2010,9,35,Latin America,Andean Area,Bolivia,El Beni,NA,Dogs,Dogs,1,0
2010,9,35,Latin America,Andean Area,Bolivia,La Paz,NA,Dogs,Dogs,1,0
2010,9,35,Latin America,Andean Area,Bolivia,Tarija,NA,Dogs,Dogs,1,0
2010,9,35,Latin America,Andean Area,Colombia,Casanare,Hato Corozal,Equines,Other Farm Animals,1,0
2010,9,35,Latin America,Andean Area,Colombia,Casanare,Pore,Bovines,Bovines,1,0
2010,9,35,Latin America,Andean Area,Colombia,Cauca,El tambo,Bovines,Bovines,1,0
2010,9,35,Latin America,Andean Area,Ecuador,Morona-Santiago,Palora-comanche,Bovines,Bovines,1,0
2010,9,35,Latin America,Andean Area,Peru,Amazonas,Condorcanqui,Humans,Humans,1,0
2010,9,35,Latin America,Andean Area,Peru,Amazonas,Condorcanqui,Humans,Humans,1,1
2010,9,35,Latin America,Andean Area,Peru,San Martin,Mariscal Caceres,Bovines,Bovines,2,1
2010,9,35,Latin America,Andean Area,Venezuela,Lara,Jimenez,Caprines,Other Farm Animals,1,0
2010,9,35,Latin America,Central America,Honduras,Comayagua,Comayagua,Dogs,Dogs,1,0
2010,9,35,Latin America,Latin Caribbean,Cuba,Pinar del Rio,Pinar Del Rio,Cats,Cats,1,0
2010,9,35,Latin America,Latin Caribbean,Cuba,Pinar del Rio,Sandino,Mongooses,Mangooses,1,0
2010,9,35,Latin America,Latin Caribbean,Dominican Republic,Elías Piña,NA,Dogs,Dogs,1,0
2010,9,35,Latin America,Latin Caribbean,Dominican Republic,Santo Domingo,NA,Dogs,Dogs,3,0
2010,9,35,Latin America,Mexico,Mexico,Hidalgo,NA,Bovines,Bovines,2,0
2010,9,35,Latin America,Mexico,Mexico,Hidalgo,Alfajayucan,Bovines,Bovines,2,0
2010,9,35,Latin America,Mexico,Mexico,Hidalgo,Alfajayucan,Wildlife,Other Wild Lives,1,0
2010,9,35,Latin America,Mexico,Mexico,Nayarit,NA,Bovines,Bovines,1,0
2010,9,35,Latin America,Mexico,Mexico,Veracruz,Agua Dulce,Bovines,Bovines,1,0
2010,9,35,Latin America,Mexico,Mexico,Yucatan,NA,Ovines,Other Farm Animals,1,0
2010,9,35,Latin America,Mexico,Mexico,Yucatan,Merida,Bovines,Bovines,2,0
2010,9,35,Latin America,South Cone,Paraguay,Presidente Hayes,Villa Hayes,Bovines,Bovines,1,0
2010,9,36,Latin America,Andean Area,Bolivia,El Beni,NA,Bovines,Bovines,1,0
2010,9,36,Latin America,Andean Area,Bolivia,La Paz,NA,Dogs,Dogs,1,0
2010,9,36,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Bovines,Bovines,1,0
2010,9,36,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Dogs,Dogs,1,0
2010,9,36,Latin America,Andean Area,Colombia,Antioquia,Turbo,Bovines,Bovines,1,0
2010,9,36,Latin America,Andean Area,Colombia,Santander,Rionegro,Bovines,Bovines,1,0
2010,9,36,Latin America,Andean Area,Ecuador,Sucumbios,Lago Agrio,Bovines,Bovines,1,0
2010,9,36,Latin America,Andean Area,Peru,Madre de Dios,Tambopata,Bovines,Bovines,2,1
2010,9,36,Latin America,Andean Area,Peru,San Martin,Moyobamba,Bovines,Bovines,1,0
2010,9,36,Latin America,Latin Caribbean,Cuba,Pinar del Rio,Consolacion Del Sur,Cats,Cats,1,0
2010,9,36,Latin America,Mexico,Mexico,Queretaro,E.montes,Bovines,Bovines,2,0
2010,9,36,Latin America,Mexico,Mexico,Tabasco,Balancan,Bovines,Bovines,1,0
2010,9,36,Latin America,Mexico,Mexico,Tabasco,Huimanguillo,Bovines,Bovines,2,0
2010,9,36,Latin America,Mexico,Mexico,Veracruz,Ixhuatlan De M.,Bovines,Bovines,1,0
2010,9,36,Latin America,Mexico,Mexico,Yucatan,NA,Bovines,Bovines,1,0
2010,9,36,Latin America,South Cone,Chile,Region Metropolitana,La Florida,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,9,36,Latin America,South Cone,Chile,Region Metropolitana,Quilicura,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,9,36,Latin America,South Cone,Chile,VII - Región (Maule),Linares,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,9,37,Latin America,Andean Area,Bolivia,Chuquisaca,NA,Dogs,Dogs,1,0
2010,9,37,Latin America,Andean Area,Bolivia,Tarija,NA,Dogs,Dogs,1,0
2010,9,37,Latin America,Andean Area,Colombia,Arauca,Fortul,Bovines,Bovines,1,0
2010,9,37,Latin America,Andean Area,Peru,Apurimac,Abancay,Bovines,Bovines,1,0
2010,9,37,Latin America,Andean Area,Peru,Huanuco,Huanuco,Bovines,Bovines,2,1
2010,9,37,Latin America,Andean Area,Peru,San Martin,Lamas,Bovines,Bovines,1,0
2010,9,37,Latin America,Andean Area,Venezuela,Lara,Torres,Bison,Other Wild Lives,1,0
2010,9,37,Latin America,Latin Caribbean,Cuba,Pinar del Rio,Pinar Del Rio,Mongooses,Mangooses,1,0
2010,9,37,Latin America,Latin Caribbean,Cuba,Pinar del Rio,San Cristobal,Cats,Cats,1,0
2010,9,37,Latin America,Mexico,Mexico,Campeche,Campeche,Bovines,Bovines,2,0
2010,9,37,Latin America,South Cone,Chile,VII - Región (Maule),Rauco,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,9,37,Latin America,South Cone,Chile,VII - Región (Maule),Talca,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,9,38,Latin America,Andean Area,Bolivia,Chuquisaca,NA,Dogs,Dogs,1,0
2010,9,38,Latin America,Andean Area,Bolivia,Oruro,NA,Dogs,Dogs,1,0
2010,9,38,Latin America,Andean Area,Colombia,Guaviare,Calamar,Equines,Other Farm Animals,1,0
2010,9,38,Latin America,Andean Area,Peru,Cajamarca,Jaen,Bovines,Bovines,1,0
2010,9,38,Latin America,Andean Area,Peru,San Martin,Rioja,Bovines,Bovines,1,0
2010,9,38,Latin America,Andean Area,Venezuela,Lara,Torres,Caprines,Other Farm Animals,1,0
2010,9,38,Latin America,Latin Caribbean,Cuba,Holguin,NA,Mongooses,Mangooses,1,0
2010,9,38,Latin America,Mexico,Mexico,Chiapas,Mapastepec,Bovines,Bovines,1,0
2010,9,38,Latin America,Mexico,Mexico,Guerrero,NA,Bovines,Bovines,2,0
2010,9,38,Latin America,Mexico,Mexico,Hidalgo,Xochicoatlan,Bovines,Bovines,1,0
2010,9,38,Latin America,Mexico,Mexico,Yucatan,NA,Bovines,Bovines,1,0
2010,9,38,Latin America,South Cone,Paraguay,Guaira,Borja,Bovines,Bovines,1,0
2010,9,39,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,1,0
2010,9,39,Latin America,Andean Area,Bolivia,La Paz,NA,Dogs,Dogs,1,0
2010,9,39,Latin America,Andean Area,Peru,San Martin,Mariscal Caceres,Bovines,Bovines,1,0
2010,9,39,Latin America,Andean Area,Venezuela,Delta Amacuro,Tucupita,Bovines,Bovines,1,0
2010,9,39,Latin America,Andean Area,Venezuela,Zulia,Cabimas,Bovines,Bovines,1,0
2010,9,39,Latin America,Latin Caribbean,Cuba,Las Tunas,Puerto Padre,Swine,Other Farm Animals,1,0
2010,9,39,Latin America,Mexico,Mexico,Veracruz,Tuxpan,Bovines,Bovines,1,0
2010,9,39,Latin America,South Cone,Chile,Region Metropolitana,La Reina,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,9,39,Latin America,South Cone,Chile,Region Metropolitana,San Bernardo,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,9,39,Latin America,South Cone,Chile,Region Metropolitana,Santiago,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2010,10,0,Latin America,Brazil,Brazil,Bahia,NA,Foxes,Other Wild Lives,1,NA
2010,10,0,Latin America,Brazil,Brazil,Bahia,NA,Hematophagous Bats,Hematophagous Bats,1,NA
2010,10,0,Latin America,Brazil,Brazil,Ceará,NA,Dogs,Dogs,1,NA
2010,10,0,Latin America,Brazil,Brazil,Ceará,NA,Monkey,Other Wild Lives,1,NA
2010,10,0,Latin America,Brazil,Brazil,Mato Grosso do Sul,NA,Bovines,Bovines,1,NA
2010,10,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Bovines,Bovines,10,NA
2010,10,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Equines,Other Farm Animals,1,NA
2010,10,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Non-hematophagous Bats,Non-Hematophagous Bats,3,NA
2010,10,0,Latin America,Brazil,Brazil,Paraná,NA,Bovines,Bovines,10,NA
2010,10,0,Latin America,Brazil,Brazil,Pernambuco,NA,Bovines,Bovines,6,NA
2010,10,0,Latin America,Brazil,Brazil,Pernambuco,NA,Dogs,Dogs,2,NA
2010,10,0,Latin America,Brazil,Brazil,Pernambuco,NA,Foxes,Other Wild Lives,3,NA
2010,10,0,Latin America,Brazil,Brazil,Pernambuco,NA,Non-hematophagous Bats,Non-Hematophagous Bats,1,NA
2010,10,0,Latin America,Brazil,Brazil,Rio Grande do Norte,NA,Equines,Other Farm Animals,1,NA
2010,10,0,Latin America,Brazil,Brazil,Rio Grande do Norte,NA,Non-hematophagous Bats,Non-Hematophagous Bats,3,NA
2010,10,0,Latin America,Brazil,Brazil,Rio Grande do Sul,NA,Bovines,Bovines,1,NA
2010,10,0,Latin America,Brazil,Brazil,Rio Grande do Sul,NA,Equines,Other Farm Animals,1,NA
2010,10,0,Latin America,Brazil,Brazil,Rio Grande do Sul,NA,Non-hematophagous Bats,Non-Hematophagous Bats,1,NA
2010,10,0,Latin America,Brazil,Brazil,Santa Catarina,NA,Bovines,Bovines,2,NA
2010,10,0,Latin America,Brazil,Brazil,São Paulo,NA,Cats,Cats,1,NA
2010,10,0,Latin America,Brazil,Brazil,São Paulo,NA,Equines,Other Farm Animals,1,NA
2010,10,0,Latin America,Brazil,Brazil,São Paulo,NA,Non-hematophagous Bats,Non-Hematophagous Bats,4,NA
2010,10,40,Latin America,Andean Area,Bolivia,Chuquisaca,NA,Dogs,Dogs,1,0
2010,10,40,Latin America,Andean Area,Bolivia,Cochabamba,Quillacollo,Dogs,Dogs,1,0
2010,10,40,Latin America,Andean Area,Colombia,Bolivar,San Pablo,Equines,Other Farm Animals,1,0
2010,10,40,Latin America,Andean Area,Peru,Cajamarca,Jaen,Bovines,Bovines,1,0
2010,10,40,Latin America,Latin Caribbean,Cuba,Pinar del Rio,NA,Mongooses,Mangooses,1,0
2010,10,40,Latin America,Latin Caribbean,Dominican Republic,Santiago,NA,Dogs,Dogs,1,0
